app_name,reviewId,userName,content,score,at,clean_text,polarity,subjectivity,sentiment,watch_hours,sessions_per_week,subscription_age_months,sentiment_score,churn,predicted_churn_log,predicted_churn_rf
Disney+ Hotstar,80f0318e-a2cf-4994-8a6a-e5793eb70fd1,sunny o oza,"app not opening & stopping directly ,I deleted the app & re-installed again,but the same problem repeats .",1,03-11-2025 06:58,app opening stopping directly deleted app reinstalled againbut problem repeat,0.1,0.4,Positive,4,3,8,0.1,1,0,0
Disney+ Hotstar,b12c7161-132d-42f9-ad9c-b529d8f76b6f,Heera Lal Paliwal,"घटिया ऐप है,,,,15 मिनिट की हाइलाइट्स में 2-2 मिनिट के एड भरे पड़े हैं",1,03-11-2025 06:57,,0.0,0.0,Neutral,47,4,17,0.0,0,0,1
Disney+ Hotstar,bcd51643-173f-4691-b0fa-c6245c3bb4ba,Garima Kumari,nice but it wants subscription,5,03-11-2025 06:57,nice want subscription,0.6,1.0,Positive,29,8,22,0.6,0,0,1
Disney+ Hotstar,940e6ed2-bb16-4976-a2a3-4008aaf9bb18,Ramesh kumar Rao,nice work,5,03-11-2025 06:56,nice work,0.6,1.0,Positive,29,4,8,0.6,0,1,1
Disney+ Hotstar,cba4f214-dbd6-4cd3-b996-7274e766fd05,M S Bhuriya,good,4,03-11-2025 06:53,good,0.7,0.6000000000000001,Positive,1,7,15,0.7,1,0,0
Disney+ Hotstar,b8f08f4b-50e3-4608-8957-99945211593a,Sigma,"I want to watch many animes and movies , for this I need to take many other subscribtion but now the animes and movies I want to watch are there in jio hotstar.",5,03-11-2025 06:53,want watch many anime movie need take many subscribtion anime movie want watch jio hotstar,0.5,0.5,Positive,1,7,15,0.5,1,0,0
Disney+ Hotstar,35586df0-53f2-4f23-b1ae-6a0d8c752d55,Pranav Prince,very nice,5,03-11-2025 06:52,nice,0.6,1.0,Positive,20,3,10,0.6,0,0,1
Disney+ Hotstar,2b823370-1ddc-4d90-a56f-865aa53f7330,Rajendra korra,exlent,4,03-11-2025 06:51,exlent,0.0,0.0,Neutral,28,9,6,0.0,0,0,0
Disney+ Hotstar,2ab0050a-10c2-4f1f-a45b-396347230a01,Simhadri Narayanarao,extraordinary service to india,5,03-11-2025 06:49,extraordinary service india,0.3333333333333333,1.0,Positive,30,6,23,0.3333333333333333,0,1,0
Disney+ Hotstar,aa5fd211-f187-4631-8cd6-7c89973abd24,Priyanshu Raj,excellent,5,03-11-2025 06:47,excellent,1.0,1.0,Positive,49,1,13,1.0,0,1,0
Disney+ Hotstar,fdc88177-54ec-44f1-b182-1978f419febb,Banala Veerababu,please watchit jiohotstar,5,03-11-2025 06:45,please watchit jiohotstar,0.0,0.0,Neutral,45,9,5,0.0,0,0,0
Disney+ Hotstar,8ce3a97c-fcbe-46f1-a4b5-d05b3a8af575,Vinayak Korde,Very good Jiohotstar,5,03-11-2025 06:34,good jiohotstar,0.7,0.6000000000000001,Positive,37,1,18,0.7,0,0,0
Disney+ Hotstar,391c00e7-d983-4ee7-abf6-e1869a008590,Chaudhary Imranali,very good,5,03-11-2025 06:29,good,0.7,0.6000000000000001,Positive,16,4,22,0.7,0,0,0
Disney+ Hotstar,dd90d736-7aaf-4405-90a6-ba73f8626d18,Amol gavali,Buffer 1000 times in 5 min with LTE network. Shut down your shop hotstar too much ads,1,03-11-2025 06:27,buffer time min lte network shut shop hotstar much ad,0.2,0.2,Positive,49,5,20,0.2,0,0,0
Disney+ Hotstar,9760fd0e-00e0-4d8c-b256-84e8ed878631,Vishwadeep Yadav,auto stop,1,03-11-2025 06:26,auto stop,0.0,0.0,Neutral,4,3,5,0.0,1,1,1
Disney+ Hotstar,532ab6ca-d9d5-4955-a45f-ceee86bc6ab1,Abhshek Rawat,very good 😊,2,03-11-2025 06:24,good,0.7,0.6000000000000001,Positive,29,5,10,0.7,0,0,1
Disney+ Hotstar,3db0062d-94d9-4479-9ce0-0a5c840103d1,बिकास मगर,good app,5,03-11-2025 06:24,good app,0.7,0.6000000000000001,Positive,12,9,23,0.7,0,1,0
Disney+ Hotstar,9e3d887f-0f4f-4488-9f23-ce9d50d84cf6,ramshree food products,super,5,03-11-2025 06:19,super,0.3333333333333333,0.6666666666666666,Positive,3,3,17,0.3333333333333333,1,0,1
Disney+ Hotstar,104cb327-69df-4447-a6ad-36db856bc79a,Shabbir Alam,too much adds,1,03-11-2025 06:17,much add,0.2,0.2,Positive,36,3,9,0.2,0,1,1
Disney+ Hotstar,aad52e9c-9a4e-4c2b-a844-301d0a04f7fc,Suraj Bara,namaste,5,03-11-2025 06:09,namaste,0.0,0.0,Neutral,41,6,12,0.0,0,0,1
Disney+ Hotstar,7fe79b8a-7546-46f2-bb49-2a38e2a26697,Nirbhay Singh Chauhan,good,5,03-11-2025 06:09,good,0.7,0.6000000000000001,Positive,23,8,15,0.7,0,0,0
Disney+ Hotstar,1c1c22eb-f1a8-4b28-8218-fff394122568,Pankaj More,Good public and include app,5,03-11-2025 06:04,good public include app,0.35,0.33333333333333337,Positive,40,7,8,0.35,0,1,0
Disney+ Hotstar,c871c19b-9da9-4a67-b8aa-03f05081d74e,Chandan Patel,This application is very problematic. It deletes the downloaded content itself. Sometimes the video doesn't play on an app that's designed to watch videos 😂. Some awesome work putted in here by the jio devs in hotstar,1,03-11-2025 06:03,application problematic deletes downloaded content sometimes video doesnt play app thats designed watch video awesome work putted jio devs hotstar,1.0,1.0,Positive,19,1,13,1.0,0,1,0
Disney+ Hotstar,3e83bc2c-1709-4c45-94c7-177e3584d6f2,Vinod Jangdey,super,5,03-11-2025 06:03,super,0.3333333333333333,0.6666666666666666,Positive,46,1,17,0.3333333333333333,0,0,1
Disney+ Hotstar,5fcb6dc9-7d23-49cf-bfde-6dd252868b08,Kasim Kasimvali,good,5,03-11-2025 05:55,good,0.7,0.6000000000000001,Positive,39,3,1,0.7,0,0,1
Disney+ Hotstar,9579917e-d0f5-4487-bcf8-918aca6d4078,S R channel,గుడ్ good,5,03-11-2025 05:54,good,0.7,0.6000000000000001,Positive,45,9,6,0.7,0,0,0
Disney+ Hotstar,8524c726-be35-4486-82bb-d61ef7f1cc5d,Prince Rajbhar,thank,5,03-11-2025 05:52,thank,0.0,0.0,Neutral,9,5,9,0.0,1,0,0
Disney+ Hotstar,228273ae-c1fb-4436-a15a-72a7ce88b1f5,Ravi Kumbam,good,5,03-11-2025 05:41,good,0.7,0.6000000000000001,Positive,29,6,4,0.7,0,0,0
Disney+ Hotstar,ffedbb50-8613-4c5e-aa10-b79ee68243c7,balaji v,good to see,5,03-11-2025 05:36,good see,0.7,0.6000000000000001,Positive,44,8,14,0.7,0,1,0
Disney+ Hotstar,1418b7fe-ca5e-4651-a7d8-3e65ca1e1d6f,Danvir Singh,v.good,5,03-11-2025 05:35,vgood,0.0,0.0,Neutral,44,3,6,0.0,0,0,0
Disney+ Hotstar,1313f574-0f6e-4c69-88a8-8c60310ec683,Ujjal Ghosh,VV Good,5,03-11-2025 05:34,vv good,0.7,0.6000000000000001,Positive,27,2,21,0.7,0,0,1
Disney+ Hotstar,f98dde6b-ffb7-45c0-a0fa-89e89e4debe5,DR HAK,Good Chance you,5,03-11-2025 05:23,good chance,0.7,0.6000000000000001,Positive,43,8,21,0.7,0,0,1
Disney+ Hotstar,7b3d5f35-c30d-4999-bc56-e5379b8c34d7,Kuldeep Dahiya,it is a wonderful app,5,03-11-2025 05:19,wonderful app,1.0,1.0,Positive,31,4,11,1.0,0,1,0
Disney+ Hotstar,9706e5a4-eb92-44b7-8e7e-55fad131e71f,Ravipirya Gowda,good,5,03-11-2025 05:07,good,0.7,0.6000000000000001,Positive,7,9,14,0.7,1,0,0
Disney+ Hotstar,e82819d3-244e-43f4-a31c-35bfed57230e,Rakesh Kumar,good,4,03-11-2025 04:58,good,0.7,0.6000000000000001,Positive,35,5,8,0.7,0,0,1
Disney+ Hotstar,e1897cb3-fe00-4f35-b3ad-35e0d7f0c5f9,DAITARY BASTIA,9nice,5,03-11-2025 04:36,nice,0.6,1.0,Positive,24,1,17,0.6,0,0,1
Disney+ Hotstar,ddbbc8bd-2938-4c9e-9f56-efda04d52920,shaik mastan,best,4,03-11-2025 04:25,best,1.0,0.3,Positive,2,5,21,1.0,1,0,1
Disney+ Hotstar,159641d0-7244-47e6-8a93-ed5afbbb8fbb,nandhini,super,4,03-11-2025 04:05,super,0.3333333333333333,0.6666666666666666,Positive,11,2,7,0.3333333333333333,0,0,1
Disney+ Hotstar,5873a94f-a5f0-424d-a4a0-68b0e18dbe9f,Sankara Narayanan,good,5,03-11-2025 03:56,good,0.7,0.6000000000000001,Positive,18,8,20,0.7,0,0,1
Disney+ Hotstar,c8579e71-9330-4220-9883-837671cf21fd,Harshit Gupta,The new jiohotstar app welcome animation is crass. Kindly fix it. It looks cheap,5,03-11-2025 03:44,new jiohotstar app welcome animation crass kindly fix look cheap,0.4840909090909091,0.7386363636363635,Positive,20,4,5,0.4840909090909091,0,0,0
Disney+ Hotstar,43ad33a7-6aef-4648-bc44-8548a2c0d439,Sanjeev Kumar,👍,5,03-11-2025 03:40,,0.0,0.0,Neutral,9,9,20,0.0,1,0,0
Disney+ Hotstar,7d4f0182-6416-4197-a8d1-76b4bee62f21,Prasad Naik,good,5,03-11-2025 03:14,good,0.7,0.6000000000000001,Positive,7,9,7,0.7,1,0,0
Disney+ Hotstar,2f98a643-bebb-4fc5-88c8-6faa0e3c3a71,Gajendra Tiwary,good 👍,5,03-11-2025 03:11,good,0.7,0.6000000000000001,Positive,33,7,17,0.7,0,0,0
Disney+ Hotstar,5589cb06-3d4d-4a84-ae28-3b208be9f668,JUNAID MALLICK,loveyou,5,03-11-2025 02:41,loveyou,0.0,0.0,Neutral,42,8,15,0.0,0,0,0
Disney+ Hotstar,717a1deb-fb1b-453e-8e13-0e1e46c50282,VELMURUGAN J J,great,5,03-11-2025 02:40,great,0.8,0.75,Positive,27,2,12,0.8,0,0,0
Disney+ Hotstar,0e98657f-b5b7-427d-acf7-f7cc7f254ae8,Rike Ghosh,it is good but specifically I want to inform you that there is a show 'naagin' something is problemetic because there are not all the season present in jiohotstar.,3,03-11-2025 02:40,good specifically want inform show naagin something problemetic season present jiohotstar,0.35,0.30000000000000004,Positive,43,6,21,0.35,0,0,0
Disney+ Hotstar,c93b4c29-1886-45e7-98f3-ed4de4abb744,Soofi Malek,Recently u have deleted Kasam tere pyaar ki why...! and also u have removed the options from naagin to change th season or episode. please clear this...!,1,03-11-2025 02:33,recently u deleted kasam tere pyaar ki also u removed option naagin change th season episode please clear,0.049999999999999996,0.31666666666666665,Neutral,44,7,2,0.049999999999999996,0,0,0
Disney+ Hotstar,e439e6a1-bafb-40bd-ba04-e6b71bb06717,Karthik Kumar,being a premium member the video buffers all the time.,1,03-11-2025 02:25,premium member video buffer time,0.0,0.0,Neutral,40,9,4,0.0,0,0,0
Disney+ Hotstar,16d2184e-e80b-4b25-b9f2-a224283d25ec,PARAG SHINDE,good,4,03-11-2025 02:22,good,0.7,0.6000000000000001,Positive,25,7,3,0.7,0,0,1
Disney+ Hotstar,34bb386d-1038-4328-8f76-229aa803528e,B Kishan,nice,5,03-11-2025 02:12,nice,0.6,1.0,Positive,20,7,9,0.6,0,0,0
Disney+ Hotstar,d880e3d7-1ea8-4938-83ff-aad656184e6a,Ritik Banshkar,Mast,5,03-11-2025 02:06,mast,0.0,0.0,Neutral,41,5,8,0.0,0,1,1
Disney+ Hotstar,74b27871-bb17-48cb-bc64-9a8bbf0e0bd4,Ganta Sisi,super ma,5,03-11-2025 02:05,super,0.3333333333333333,0.6666666666666666,Positive,30,7,7,0.3333333333333333,0,0,0
Disney+ Hotstar,e0f4fbc6-7804-448d-b6c1-f0f33cd42a1d,Amal Maity,too much add in normal version.disgusting,1,03-11-2025 01:58,much add normal versiondisgusting,0.175,0.42499999999999993,Positive,8,1,8,0.175,1,1,0
Disney+ Hotstar,26acbae5-30fa-4e96-a2ba-e54a074ec7f2,Irfan Hashmi,verry nice,4,03-11-2025 01:41,verry nice,0.6,1.0,Positive,3,3,6,0.6,1,0,0
Disney+ Hotstar,5123a327-6127-4ef0-9a8d-7283b90d3875,Ajeet Kumar Tiwari,Good,3,03-11-2025 01:41,good,0.7,0.6000000000000001,Positive,42,9,12,0.7,0,0,0
Disney+ Hotstar,aaa8fcf8-0998-4276-a2a9-034117d0df23,NANHE LAL GUPTA,very nice cricket,5,03-11-2025 01:37,nice cricket,0.6,1.0,Positive,49,7,14,0.6,0,1,1
Disney+ Hotstar,dfaca831-995d-4c6c-baa0-876bdd35343b,N.S Panchal,good,5,03-11-2025 01:34,good,0.7,0.6000000000000001,Positive,19,3,11,0.7,0,0,1
Disney+ Hotstar,43627ba0-8387-4c30-a7aa-4177c8974a1b,Mahipal Singh,nice,5,03-11-2025 01:31,nice,0.6,1.0,Positive,30,1,10,0.6,0,0,1
Disney+ Hotstar,0c52222a-3196-475d-94d0-d6a88df2eb49,Graxon Malekar,very good,5,03-11-2025 01:30,good,0.7,0.6000000000000001,Positive,12,1,14,0.7,0,0,0
Disney+ Hotstar,40286f60-0151-4020-88a4-1510f5223332,CHANDRASEKARAN PV,extraordinary,5,03-11-2025 01:26,extraordinary,0.3333333333333333,1.0,Positive,8,3,2,0.3333333333333333,1,0,1
Disney+ Hotstar,c05e11a9-73ca-4465-94c9-4c9cd61eb694,Johny Apk,awesome,5,03-11-2025 01:21,awesome,1.0,1.0,Positive,13,9,6,1.0,0,0,0
Disney+ Hotstar,a221a60f-3fc5-480a-9644-a741c6b346ca,Light Yagami,worst app,1,03-11-2025 01:16,worst app,-1.0,1.0,Negative,47,4,1,-1.0,1,1,0
Disney+ Hotstar,40572ff7-20fc-4bf3-b054-cbd8e4603c27,Dilli Maha,Good,4,03-11-2025 01:13,good,0.7,0.6000000000000001,Positive,48,8,5,0.7,0,0,1
Disney+ Hotstar,0846135e-5398-4c5e-9d2f-d4e569961911,Sampada K,Thanks Jio Hotstar,5,03-11-2025 01:10,thanks jio hotstar,0.2,0.2,Positive,31,9,16,0.2,0,1,1
Disney+ Hotstar,4f017da9-af48-4ac8-bea7-043795139a1a,Nilesh Gorule,fantastic,5,03-11-2025 01:04,fantastic,0.4,0.9,Positive,37,1,18,0.4,0,0,1
Disney+ Hotstar,387e57f7-89bf-4dc8-9bdf-7a62fd23b683,Sadat Alam,this app was very good 💯 the match and the shows and all etc,5,03-11-2025 01:01,app good match show etc,0.7,0.6000000000000001,Positive,8,6,20,0.7,1,0,0
Disney+ Hotstar,28980e9b-b146-4fa0-aa1b-671ec27f1aea,Rakesh Jagtap,osm,5,03-11-2025 00:59,osm,0.0,0.0,Neutral,19,8,1,0.0,0,0,1
Disney+ Hotstar,8b4d0ab3-a3fe-4f0b-8c1f-6721cb96fe4b,Mohan Raju,one of the worst channels in India,1,03-11-2025 00:56,one worst channel india,-1.0,1.0,Negative,31,1,20,-1.0,1,1,0
Disney+ Hotstar,1d2ec896-5ebd-49d4-be60-034999074dd7,A.UMANATH A.UMANATH,good,5,03-11-2025 00:49,good,0.7,0.6000000000000001,Positive,11,6,20,0.7,0,0,0
Disney+ Hotstar,aca64011-62f8-49f9-a541-e0c701e93979,Rahul Pawar,"if Hotstar doesn't have my location permission then how are they showing me advertisement in telugu. I am a hindi speaking person and have never selected Telugu as a language I am interested in. if the hotstar team is watching this review, email me.",1,03-11-2025 00:49,hotstar doesnt location permission showing advertisement telugu hindi speaking person never selected telugu language interested hotstar team watching review email,0.25,0.5,Positive,9,5,5,0.25,1,1,1
Disney+ Hotstar,4139e69e-c7e4-445f-b5ce-fec9f254749e,Chandan Kumar,aap is amazing,4,03-11-2025 00:49,aap amazing,0.6000000000000001,0.9,Positive,19,8,23,0.6000000000000001,0,0,0
Disney+ Hotstar,f99655a4-5b07-4f77-8afc-d7d153237b9d,Vidhi Sankhala,"mere serial ke season hi available nhi h 1, 2, 3 ye season available krwao ""kaisi yeh yaariyan"" ke",1,03-11-2025 00:48,mere serial ke season hi available nhi h ye season available krwao kaisi yeh yaariyan ke,0.10000000000000002,0.43333333333333335,Positive,27,5,5,0.10000000000000002,0,1,1
Disney+ Hotstar,27bf936d-af24-46c9-b39c-c330282ce939,Sunil Kumar creations,it's like very worst quality of pictures,1,03-11-2025 00:34,like worst quality picture,-1.0,1.0,Negative,12,7,20,-1.0,1,0,0
Disney+ Hotstar,4b14cf86-801a-471f-b1ab-32983c2e086b,Jason Christo,ads for every 10 min while watching bigboss,4,03-11-2025 00:30,ad every min watching bigboss,0.0,0.0,Neutral,30,9,15,0.0,0,0,0
Disney+ Hotstar,b45a1430-8eb5-4963-ba35-6d307cfc5eaf,lakshmi prasanna. arp,"worst app lots of advitagements coming,too much adds ,i never see this much adds in other apps ,worst app it is",1,03-11-2025 00:29,worst app lot advitagements comingtoo much add never see much add apps worst app,-0.4,0.6,Negative,23,1,8,-0.4,1,1,1
Disney+ Hotstar,d35e099b-0183-4a62-b2f1-64f3a34b0f1a,Rajeev Gattani,awesome,5,03-11-2025 00:27,awesome,1.0,1.0,Positive,28,3,5,1.0,0,0,1
Disney+ Hotstar,4063e08e-8ec5-494e-b1c9-a664dbbf8006,Dasari Vinod,super,5,03-11-2025 00:21,super,0.3333333333333333,0.6666666666666666,Positive,5,5,19,0.3333333333333333,1,0,1
Disney+ Hotstar,379650d0-8846-4ec1-87fa-eecdb10ae277,Saroj Yadav,There is no movie is seen and live matches,1,03-11-2025 00:19,movie seen live match,0.13636363636363635,0.5,Positive,39,5,14,0.13636363636363635,0,1,1
Disney+ Hotstar,9aac527d-8c6c-4988-bc16-1bdb1c7c1b95,Shailesh Yadav,good,5,03-11-2025 00:16,good,0.7,0.6000000000000001,Positive,37,8,4,0.7,0,0,1
Disney+ Hotstar,adca4487-cc39-47ad-9021-dc3c20bcea2f,Ompal Singh,ok,5,03-11-2025 00:10,ok,0.5,0.5,Positive,39,8,5,0.5,0,0,0
Disney+ Hotstar,1372aac4-1759-4db4-a7f6-f029c0762345,Sanjay Kumar,very good,5,03-11-2025 00:08,good,0.7,0.6000000000000001,Positive,12,4,12,0.7,0,0,0
Disney+ Hotstar,a1d6cffd-7bc8-4a74-ba9c-f1dac82f839e,abhishek rao k,They do not know when to play an ad and when not to!,1,03-11-2025 00:05,know play ad,0.0,0.0,Neutral,26,2,19,0.0,0,1,1
Disney+ Hotstar,7b7b1191-ee5b-40c4-b1e4-ddada5e3640e,Shashikant Verma,top 3 free Indian movie show is not free this only 😤 name,1,03-11-2025 00:04,top free indian movie show free name,0.43333333333333335,0.7000000000000001,Positive,3,5,13,0.43333333333333335,1,0,0
Disney+ Hotstar,b64b14f6-7791-403b-8237-37b90339f2b6,Karunakaran muthusamy,please delete subsciption allow to watch free jio hotstar subscription ❌ free subscription ✅ or Allow to watch Free ✅,4,02-11-2025 23:59,please delete subsciption allow watch free jio hotstar subscription free subscription allow watch free,0.4000000000000001,0.8000000000000002,Positive,1,4,1,0.4000000000000001,1,0,1
Disney+ Hotstar,626c3b9f-efda-445a-881d-a30ab23ecd79,Major singh Singh,nice,5,02-11-2025 23:58,nice,0.6,1.0,Positive,6,6,16,0.6,1,0,0
Disney+ Hotstar,f469911c-a167-4a7a-9626-245db1d63c83,Lalchand Sheela,deslike,1,02-11-2025 23:57,deslike,0.0,0.0,Neutral,29,9,9,0.0,0,0,1
Disney+ Hotstar,bf01ce01-adc2-4edd-aeab-4c42e61ed6d4,Ayush Jadhav,best,5,02-11-2025 23:56,best,1.0,0.3,Positive,49,6,20,1.0,0,0,1
Disney+ Hotstar,25288ae3-2561-4ce6-860e-12b0b7aa16ce,Rupnarayan Jana,very good 👍,5,02-11-2025 23:56,good,0.7,0.6000000000000001,Positive,13,2,3,0.7,0,0,0
Disney+ Hotstar,4adb7f3c-1f03-4e90-805b-e203225ca067,Sarfraz Ansari,very good 👍,3,02-11-2025 23:56,good,0.7,0.6000000000000001,Positive,14,8,17,0.7,0,0,0
Disney+ Hotstar,8369c702-0f7c-4557-b74f-2ab840038d09,Poonam Kumari,excellent,5,02-11-2025 23:56,excellent,1.0,1.0,Positive,20,8,10,1.0,0,0,1
Disney+ Hotstar,9bddae12-cd7b-4746-b7d9-2d281dda0df1,Raghvan Vaghela,ok,5,02-11-2025 23:49,ok,0.5,0.5,Positive,34,9,8,0.5,0,0,0
Disney+ Hotstar,40507b17-af8e-4eff-860e-e2e066ef1daa,Krish Patel,excellent,5,02-11-2025 23:49,excellent,1.0,1.0,Positive,12,4,19,1.0,0,0,0
Disney+ Hotstar,b4726e11-37f4-40c9-a8c2-e9cfe0ff1f8c,DEEP HING,They unnecessarily and abruptly removed the season 1 of Balika Vadhu and spoiled their reputation. They don't even imagine how much hatred they won due to this act. we humbly request to bring it back.,1,02-11-2025 23:48,unnecessarily abruptly removed season balika vadhu spoiled reputation dont even imagine much hatred due act humbly request bring back,-0.05,0.395,Neutral,47,7,17,-0.05,0,0,1
Disney+ Hotstar,b07a005d-bf87-4533-be4a-a98a8a52cd3f,Anju M,The app gives lots of advertisements which it is not necessary . bcoz of that we will lose the interest to watch anything in this appa,1,02-11-2025 23:45,app give lot advertisement necessary bcoz lose interest watch anything appa,0.0,1.0,Neutral,13,1,5,0.0,0,0,1
Disney+ Hotstar,84df6cf9-493b-489c-af7f-57fdbd8d8e07,Shubham Rathe,good,5,02-11-2025 23:45,good,0.7,0.6000000000000001,Positive,40,1,11,0.7,0,0,1
Disney+ Hotstar,dd0a568c-1967-45f0-9fa3-3c2b2c04ae40,Vuthaya 6,don't subscribe for old phone and old windows PC or laptop it can't play any live stream,1,02-11-2025 23:41,dont subscribe old phone old window pc laptop cant play live stream,0.11212121212121212,0.3,Positive,4,8,4,0.11212121212121212,1,1,0
